"id","name","code","account_type","chart_template_id/id","reconcile"
"a_1252000004","ครุภัณฑ์ยานพาหนะ - รายได้สัญญาเช่า","1252000004","asset_current","account_kmitl.chart","False"
"a_1252000005","ค่าเสื่อมราคาสะสม - ภายใต้สัญญาเช่าทางการเงิน","1252000005","asset_current","account_kmitl.chart","False"
"a_1253000000","ครุภัณฑ์ไฟฟ้าและวิทยุ","1253000000","asset_current","account_kmitl.chart","False"
"a_1253000001","ครุภัณฑ์ไฟฟ้าวิทยุ","1253000001","asset_current","account_kmitl.chart","False"
"a_1253000002","บัญชีพักครุภัณฑ์ไฟฟ้าวิทยุ","1253000002","asset_current","account_kmitl.chart","False"
"a_1253000003","ค่าเสื่อมราคาสะสม - ครุภัณฑ์ไฟฟ้าวิทยุ","1253000003","asset_current","account_kmitl.chart","False"
"a_1254000000","ครุภัณฑ์โฆษณาและเผยแพร่","1254000000","asset_current","account_kmitl.chart","False"
"a_1254000001","ครุภัณฑ์โฆษณาและเผยแพร่","1254000001","asset_current","account_kmitl.chart","False"
"a_1254000002","บัญชีพักครุภัณฑ์โฆษณาและเผยแพร่","1254000002","asset_current","account_kmitl.chart","False"
"a_1254000003","ค่าเสื่อมราคาสะสม - ครุภัณฑ์โฆษณาและเผยแพร่","1254000003","asset_current","account_kmitl.chart","False"
"a_1255000000","ครุภัณฑ์การเกษตร","1255000000","asset_current","account_kmitl.chart","False"
"a_1255000001","ครุภัณฑ์การเกษตร","1255000001","asset_current","account_kmitl.chart","False"
"a_1255000002","บัญชีพักครุภัณฑ์การเกษตร","1255000002","asset_current","account_kmitl.chart","False"
"a_1255000003","ค่าเสื่อมราคาสะสม - ครุภัณฑ์การเกษตร","1255000003","asset_current","account_kmitl.chart","False"
"a_1256000000","ครุภัณฑ์โรงงาน","1256000000","asset_current","account_kmitl.chart","False"
"a_1256000001","ครุภัณฑ์โรงงาน","1256000001","asset_current","account_kmitl.chart","False"
"a_1256000002","บัญชีพักครุภัณฑ์โรงงาน","1256000002","asset_current","account_kmitl.chart","False"
"a_1256000003","ค่าเสื่อมราคาสะสม - ครุภัณฑ์โรงงาน","1256000003","asset_current","account_kmitl.chart","False"
"a_1257000000","ครุภัณฑ์ก่อสร้าง","1257000000","asset_current","account_kmitl.chart","False"
"a_1257000001","ครุภัณฑ์ก่อสร้าง","1257000001","asset_current","account_kmitl.chart","False"
"a_1257000002","บัญชีพักครุภัณฑ์ก่อสร้าง","1257000002","asset_current","account_kmitl.chart","False"
"a_1257000003","ค่าเสื่อมราคาสะสม - ครุภัณฑ์ก่อสร้าง","1257000003","asset_current","account_kmitl.chart","False"
"a_1258000001","ครุภัณฑ์สำรวจ","1258000001","asset_current","account_kmitl.chart","False"
"a_1258000002","บัญชีพักครุภัณฑ์สำรวจ","1258000002","asset_current","account_kmitl.chart","False"
"a_1258000003","ค่าเสื่อมราคาสะสม - ครุภัณฑ์สำรวจ","1258000003","asset_current","account_kmitl.chart","False"
"a_1259000000","ครุภัณฑ์วิทยาศาสตร์และการแพทย์","1259000000","asset_current","account_kmitl.chart","False"
"a_1259000001","ครุภัณฑ์วิทยาศาสตร์และการแพทย์","1259000001","asset_current","account_kmitl.chart","False"
"a_1259000002","บัญชีพักครุภัณฑ์วิทยาศาสตร์และการแพทย์","1259000002","asset_current","account_kmitl.chart","False"
"a_1259000003","ค่าเสื่อมราคาสะสม - ครุภัณฑ์วิทยาศาสตร์และการแพทย์","1259000003","asset_current","account_kmitl.chart","False"
"a_1260000000","สินทรัพย์โครงสร้างพื้นฐานอื่น","1260000000","asset_current","account_kmitl.chart","False"
"a_1260010121","ระบบไฟฟ้าอาคารเรียนรวม-วิทยาศาสตร์","1260010121","asset_current","account_kmitl.chart","False"
"a_1260010122","ระบบไฟฟ้าอาคารเรียนรวม-วิทยาศาสตร์ - ค่าเสื่อมราคาสะสม","1260010122","asset_current","account_kmitl.chart","False"
"a_1260010131","ระบบความปลอดภัยของลิฟท์อาคารจุฬาภรณ์","1260010131","asset_current","account_kmitl.chart","False"
"a_1260010132","ระบบความปลอดภัยของลิฟท์อาคารจุฬาภรณ์ - ค่าเสื่อมราคาสะสม","1260010132","asset_current","account_kmitl.chart","False"
"a_1260010391","ระบบบำบัดน้ำเสียอาคารจุฬาภรณ์","1260010391","asset_current","account_kmitl.chart","False"
"a_1260010392","ระบบบำบัดน้ำเสียอาคารจุฬาภรณ์ - ค่าเสื่อมราคาสะสม","1260010392","asset_current","account_kmitl.chart","False"
"a_1261001011","เขื่อนหินระบายน้ำข้างหอพัก","1261001011","asset_current","account_kmitl.chart","False"
"a_1261001012","เขื่อนหินระบายน้ำข้างหอพัก-ค่าเสื่อมราคาสะสม","1261001012","asset_current","account_kmitl.chart","False"
"a_1261001021","ระบบสาธารณูปโภคสาธารณูปการ A0-A8","1261001021","asset_current","account_kmitl.chart","False"
"a_1261001022","ระบบสาธารณูปโภคสาธารณูปการ A0-A8-ค่าเสื่อมราคาสะสม","1261001022","asset_current","account_kmitl.chart","False"
"a_1261001031","ระบบบำบัดน้ำเสียรวมส่วนกลางหอพัก","1261001031","asset_current","account_kmitl.chart","False"
"a_1261001032","ระบบบำบัดน้ำเสียรวมส่วนกลางหอพัก-ค่าเสื่อมราคาสะสม","1261001032","asset_current","account_kmitl.chart","False"
"a_1261001041","ระบบสาธารณูปโภค B4","1261001041","asset_current","account_kmitl.chart","False"
"a_1261001042","ระบบสาธารณูปโภค B4-ค่าเสื่อมราคาสะสม","1261001042","asset_current","account_kmitl.chart","False"
"a_1261001051","ระบบบำบัดน้ำเสีย P.K.E.L","1261001051","asset_current","account_kmitl.chart","False"
"a_1261001052","ระบบบำบัดน้ำเสีย P.K.E.L - ค่าเสื่อมราคาสะสม","1261001052","asset_current","account_kmitl.chart","False"
"a_1261001061","ระบบสาธารณูปโภคฯ - B3","1261001061","asset_current","account_kmitl.chart","False"
"a_1261001062","ระบบสาธารณูปโภคฯ - B3 - ค่าเสื่อมราคาสะสม","1261001062","asset_current","account_kmitl.chart","False"
"a_1261001071","ระบบบำบัดน้ำเสีย H.I.J","1261001071","asset_current","account_kmitl.chart","False"
"a_1261001072","ระบบบำบัดน้ำเสีย H.I.J - ค่าเสื่อมราคาสะสม","1261001072","asset_current","account_kmitl.chart","False"
"a_1261001081","ระบบหยดน้ำบริเวณ สนอฯ","1261001081","asset_current","account_kmitl.chart","False"
"a_1261001082","ระบบหยดน้ำบริเวณ สนอฯ - ค่าเสื่อมราคาสะสม","1261001082","asset_current","account_kmitl.chart","False"
"a_1261001091","ระบบสาธารณูปโภค A-9 A-11 A12 B-2","1261001091","asset_current","account_kmitl.chart","False"
"a_1261001092","ระบบสาธารณูปโภค A-9 A-11 A12 B-2 - ค่าเสื่อมราคาสะสม","1261001092","asset_current","account_kmitl.chart","False"
"a_1261010111","ระบบสาธารณูปโภคฯ B7","1261010111","asset_current","account_kmitl.chart","False"
"a_1261010112","ระบบสาธารณูปโภคฯ B7 - ค่าเสื่อมราคาสะสม","1261010112","asset_current","account_kmitl.chart","False"
"a_1261010141","ระบบสาธารณูปโภคและสาธารณูปการA10","1261010141","asset_current","account_kmitl.chart","False"
"a_1261010142","ระบบสาธารณูปโภคและสาธารณูปการA10-ค่าเสื่อมราคาสะสม","1261010142","asset_current","account_kmitl.chart","False"
"a_1261010151","ระบบสาธารณูปโภคและสาธารณูปการเส้นทางภายในคณะ-B7","1261010151","asset_current","account_kmitl.chart","False"
"a_1261010152","ระบบสาธารณูปโภคและสาธารณูปการเส้นทางภายในคณะ-B7 -ค่าเสื่อมราคาสะสม","1261010152","asset_current","account_kmitl.chart","False"
"a_1261010161","ระบบงานปรับปรุงพื้นที่บริเวณคันริมคลองประเวศบรีรมย์-LF-7","1261010161","asset_current","account_kmitl.chart","False"
"a_1261010162","ระบบงานปรับปรุงพื้นที่บริเวณคันริมคลองประเวศบรีรมย์-LF-7 -ค่าเสื่อมราคาสะสม","1261010162","asset_current","account_kmitl.chart","False"
"a_1261010171","ถนน A-14","1261010171","asset_current","account_kmitl.chart","False"
"a_1261010172","ถนน A-14-ค่าเสื่อมราคาสะสม","1261010172","asset_current","account_kmitl.chart","False"
"a_1261010181","ระบบสาธารณูปโภคและสาธารณูปการ A-13","1261010181","asset_current","account_kmitl.chart","False"
"a_1261010182","ระบบสาธารณูปโภคและสาธารณูปการ A-13-ค่าเสื่อมราคาสะสม","1261010182","asset_current","account_kmitl.chart","False"
"a_1261010191","ระบบบำบัดนำเสียกลุ่มที่พักอาศัยข้าราชการ SN-01","1261010191","asset_current","account_kmitl.chart","False"
"a_1261010192","ระบบบำบัดนำเสียกลุ่มที่พักอาศัยข้าราชการ SN-01-ค่าเสื่อมราคาสะสม","1261010192","asset_current","account_kmitl.chart","False"
"a_1261010211","ถนนผิวลาดยางหนา 5 ซม.CP-12","1261010211","asset_current","account_kmitl.chart","False"
"a_1261010212","ถนนผิวลาดยางหนา 5 ซม.CP-12-ค่าเสื่อมราคาสะสม","1261010212","asset_current","account_kmitl.chart","False"
"a_1261010221","ระบบสาธารณูปโภคฯชุมพร-CP-14","1261010221","asset_current","account_kmitl.chart","False"
"a_1261010222","ระบบสาธารณูปโภคฯชุมพร-CP-14-ค่าเสื่อมราคาสะสม","1261010222","asset_current","account_kmitl.chart","False"
"a_1261010231","ถนนและทางเท้าชุมพร-CP-13","1261010231","asset_current","account_kmitl.chart","False"
"a_1261010232","ถนนและทางเท้าชุมพร-CP-13-ค่าเสื่อมราคาสะสม","1261010232","asset_current","account_kmitl.chart","False"
"a_1261010241","ถนนลาดยาง ยาว 825 เมตร-CP-15/1","1261010241","asset_current","account_kmitl.chart","False"
"a_1261010242","ถนนลาดยาง ยาว 825 เมตร-CP-15/1-ค/สสะสม","1261010242","asset_current","account_kmitl.chart","False"
"a_1261010401","สินทรัพย์โครงสร้างพื้นฐานเงินรายได้","1261010401","asset_current","account_kmitl.chart","False"
"a_1261010402","สินทรัพย์โครงสร้างพื้นฐานเงินรายได้-ค่าเสื่อมราคาสะสม","1261010402","asset_current","account_kmitl.chart","False"
"a_1261010501","สินทรัพย์โครงสร้างพื้นฐาน-เงินบริจาค","1261010501","asset_current","account_kmitl.chart","False"
"a_1261010502","สินทรัพย์โครงสร้างพื้นฐานเงินบริจาค-ค่าเสื่อมราคาสะสม","1261010502","asset_current","account_kmitl.chart","False"
"a_1261010601","สินทรัพย์โครงสร้างพื้นฐาน-เงินงบประมาณ","1261010601","asset_current","account_kmitl.chart","False"
"a_1261010602","สินทรัพย์โครงสร้างพื้นฐานเงินงบประมาณ-ค่าเสื่อมราคาสะสม","1261010602","asset_current","account_kmitl.chart","False"
"a_1270000000","สินทรัพย์ไม่มีตัวตน","1270000000","asset_current","account_kmitl.chart","False"
"a_1272000000","โปรแกรมคอมพิวเตอร์","1272000000","asset_current","account_kmitl.chart","False"
"a_1272000001","โปรแกรมคอมพิวเตอร์","1272000001","asset_current","account_kmitl.chart","False"
"a_1272000002","บัญชีพักโปรแกรมคอมพิวเตอร์","1272000002","asset_current","account_kmitl.chart","False"
"a_1272000003","ค่าตัดจำหน่ายสะสม - โปรแกรมคอมพิวเตอร์","1272000003","asset_current","account_kmitl.chart","False"
"a_1273000000","สินทรัพย์ไม่มีตัวตนอื่น","1273000000","asset_current","account_kmitl.chart","False"
"a_1273000001","สินทรัพย์ไม่มีตัวตนอื่น","1273000001","asset_current","account_kmitl.chart","False"
"a_1273000002","บัญชีพักสินทรัพย์ไม่มีตัวตน","1273000002","asset_current","account_kmitl.chart","False"
"a_1273000003","ค่าตัดจำหน่ายสะสม - สินทรัพย์ไม่มีตัวตนอื่น","1273000003","expense","account_kmitl.chart","False"
"a_1280000000","งานระหว่างทำ","1280000000","asset_current","account_kmitl.chart","False"
"a_1280010111","งานก่อสร้างระบบสาธารณูปโภคและสาธารณูปการเส้นทางภายในคณะ(B7)","1280010111","asset_current","account_kmitl.chart","False"
"a_1280010112","บัญชีพัก-งานก่อสร้างระบบสาธารณูปโภคและสาธารณูปการเส้นทางภายในคณะ(B7)","1280010112","asset_current","account_kmitl.chart","False"
"a_1280010121","งานปรับปรุงพื้นที่บริเวณคันริมคลองประเวศบุรีรมย์(พื้นที่ LF-7)","1280010121","asset_current","account_kmitl.chart","False"
"a_1280010122","บัญชีพัก-งานปรับปรุงพื้นที่บริเวณคันริมคลองประเวศบุรีรมย์(พื้นที่ LF-7)","1280010122","asset_current","account_kmitl.chart","False"
"a_1280010131","งานปรับปรุงอาคารการศึกษาและสิ่งก่อสร้างฯ-สารสนเทศ","1280010131","asset_current","account_kmitl.chart","False"
"a_1280010132","บัญชีพัก-งานปรับปรุงอาคารการศึกษาและสิ่งก่อสร้างฯ-สารสนเทศ","1280010132","asset_current","account_kmitl.chart","False"
"a_1280010141","งานปรับปรุงพื้นที่บริเวณภาควิชาวิจิตรศิลป์(LF-4)","1280010141","asset_current","account_kmitl.chart","False"
"a_1280010142","บัญชีพัก-งานปรับปรุงพื้นที่บริเวณภาควิชาวิจิตรศิลป์(LF-4)","1280010142","asset_current","account_kmitl.chart","False"
"a_1280010151","งานจ้างเหมาควบคุมงานก่อสร้างอาคารปฏิบัติการออกแบบรวมฯ-สถาปัตย์","1280010151","asset_current","account_kmitl.chart","False"
"a_1280010152","บัญชีพัก-งานจ้างเหมาควบคุมงานก่อสร้างอาคารปฏิบัติการออกแบบรวมฯ-สถาปัตย์","1280010152","asset_current","account_kmitl.chart","False"
"a_1280010161","งานปรับปรุงระบบไฟฟ้าอาคารเรียนและปฏิบัติการคณะวิทยาศาสตร์","1280010161","asset_current","account_kmitl.chart","False"
"a_1280010162","บัญชีพัก-งานปรับปรุงระบบไฟฟ้าอาคารเรียนและปฏิบัติการคณะวิทยาศาสตร์","1280010162","asset_current","account_kmitl.chart","False"
"a_1280010171","งานปรับปรุงโรงฝึกงานของคณะครุศาสตร์อุตสหกรรม","1280010171","asset_current","account_kmitl.chart","False"
"a_1280010172","บัญชีพัก-งานปรับปรุงโรงฝึกงานของคณะครุศาสตร์อุตสหกรรม","1280010172","asset_current","account_kmitl.chart","False"
"a_1280010181","งานจ้างเหมาก่อสร้างอาคารปฏิบัติการออกแบบรวมและบริการเชิงบูรณาการ-สถาปัตย์","1280010181","asset_current","account_kmitl.chart","False"
"a_1280010182","บัญชัพัก-งานจ้างเหมาก่อสร้างอาคารปฏิบัติการออกแบบรวมและบริการเชิงบูรณาการ-สถาปัตย์","1280010182","asset_current","account_kmitl.chart","False"
"a_1280010191","ก่อสร้างรั้วบริเวณโดยรอบสถาบัน","1280010191","asset_current","account_kmitl.chart","False"
"a_1280010192","บัญชีพัก-ก่อสร้างรั้วบริเวณโดยรอบสถาบัน","1280010192","asset_current","account_kmitl.chart","False"
"a_1280010211","การปรับปรุงพื้นที่บริเวณหอพักนักศึกษา (LC-1)","1280010211","asset_current","account_kmitl.chart","False"
"a_1280010212","บัญชีพัก-การปรับปรุงพื้นที่บริเวณหอพักนักศึกษา (LC-1)","1280010212","asset_current","account_kmitl.chart","False"
"a_1280010221","งานก่อสร้างที่จอดรถสำนักหอสมุดกลาง","1280010221","asset_current","account_kmitl.chart","False"
"a_1280010222","บัญชีพัก-งานก่อสร้างที่จอดรถสำนักหอสมุดกลาง","1280010222","asset_current","account_kmitl.chart","False"
"a_1280010231","ก่อสร้างหลังคาที่จอดรถอาคารอัฒจรรย์ 3000 ที่นั่งศูนย์กีฬา","1280010231","asset_current","account_kmitl.chart","False"
"a_1280010232","บัญชีพัก-ก่อสร้างหลังคาที่จอดรถอาคารอัฒจรรย์ 3000 ที่นั่งศูนย์กีฬา","1280010232","asset_current","account_kmitl.chart","False"
"a_1280010241","ปรับปรุงห้อง A-120 อาคารสมเด็จพระเทพฯเพิ่มเติม","1280010241","asset_current","account_kmitl.chart","False"
"a_1280010242","บัญชีพัก-ปรับปรุงห้อง A-120 อาคารสมเด็จพระเทพฯเพิ่มเติม","1280010242","asset_current","account_kmitl.chart","False"
"a_1280010251","งานจ้างเหมาจัดทำที่บังแดดสระว่ายน้ำอาคารเรียนรวมสมเด็จพระเทพฯ","1280010251","asset_current","account_kmitl.chart","False"
"a_1280010252","บัญชีพัก-งานจ้างเหมาจัดทำที่บังแดดสระว่ายน้ำอาคารเรียนรวมสมเด็จพระเทพฯ","1280010252","asset_current","account_kmitl.chart","False"
"a_1280010261","งานปรับปรุงระบบความปลอดภัยของลิฟท์อาคารจุฬาภรณ์วลัยลักษณ์ 1","1280010261","asset_current","account_kmitl.chart","False"
"a_1280010262","บัญชีพัก-งานปรับปรุงระบบความปลอดภัยของลิฟท์อาคารจุฬาภรณ์วลัยลักษณ์ 1","1280010262","asset_current","account_kmitl.chart","False"
"a_1280010271","งานจ้างเหมาปรับปรุงดาดฟ้าชั้น 3 (อาคารเก่า)ของครุศาสตร์อุตสาหกรรม","1280010271","asset_current","account_kmitl.chart","False"
"a_1280010272","บัญชีพัก-งานจ้างเหมาปรับปรุงดาดฟ้าชั้น 3 (อาคารเก่า)ของครุศาสตร์อุตสาหกรรม","1280010272","asset_current","account_kmitl.chart","False"
"a_1280010281","งานจ้างเหมาปรับปรุงพื้นที่สันทนาการนักศึกษา-เกษตร","1280010281","asset_current","account_kmitl.chart","False"
"a_1280010282","บัญชีพัก-งานจ้างเหมาปรับปรุงพื้นที่สันทนาการนักศึกษา-เกษตร","1280010282","asset_current","account_kmitl.chart","False"
"a_1280010291","งานจ้างเหมาปรับปรุงพื้นที่ทางเท้า-เกษตร","1280010291","asset_current","account_kmitl.chart","False"
"a_1280010292","บัญชีพัก-งานจ้างเหมาปรับปรุงพื้นที่ทางเท้า-เกษตร","1280010292","asset_current","account_kmitl.chart","False"
"a_1280010311","งานจ้างเหมาปรับปรุงทางเดินมุงหลังคากระเบื้อง-เกษตร","1280010311","asset_current","account_kmitl.chart","False"
"a_1280010312","บัญชีพัก-งานจ้างเหมาปรับปรุงทางเดินมุงหลังคากระเบื้อง-เกษตร","1280010312","asset_current","account_kmitl.chart","False"
"a_1280010321","งานทำรั้วคอนกรีดเสริมเหล็ก -เกษตร","1280010321","asset_current","account_kmitl.chart","False"
"a_1280010322","บัญชีพัก-งานทำรั้วคอนกรีดเสริมเหล็ก -เกษตร","1280010322","asset_current","account_kmitl.chart","False"
"a_1280010331","งานจ้างเหมาติดตั้งสายเครือข่ายและไฟฟ้า 30 จุดและ 80 จุด-เกษตร","1280010331","asset_current","account_kmitl.chart","False"
"a_1280010332","บัญชีพัก-งานจ้างเหมาติดตั้งสายเครือข่ายและไฟฟ้า 30 จุดและ 80 จุด-เกษตร","1280010332","asset_current","account_kmitl.chart","False"
"a_1280010341","งานปรับปรุงทางเท้าและบริเวณโดยรอบอาคารเรียนรวมและปฏิบัติการ-สารสนเทศ","1280010341","asset_current","account_kmitl.chart","False"
"a_1280010342","บัญชีพัก-งานปรับปรุงทางเท้าและบริเวณโดยรอบอาคารเรียนรวมและปฏิบัติการ-สารสนเทศ","1280010342","asset_current","account_kmitl.chart","False"
"a_1280010351","งานจ้างเหมาปรับปรุงห้องเก็บของเป็น สำนักงานงานอาคารสถานที่-สารสนเทศ","1280010351","asset_current","account_kmitl.chart","False"
"a_1280010352","บัญชีพัก-งานจ้างเหมาปรับปรุงห้องเก็บของเป็น สำนักงานงานอาคารสถานที่-สารสนเทศ","1280010352","asset_current","account_kmitl.chart","False"
"a_1280010361","งานจ้างเหมาปรับปรุงโรงอาหาร-สารสนเทศ","1280010361","asset_current","account_kmitl.chart","False"
"a_1280010362","บัญชีพัก-งานจ้างเหมาปรับปรุงโรงอาหารสารสนเทศ-สารสนเทศ","1280010362","asset_current","account_kmitl.chart","False"
"a_1280010371","ทำแผนแม่บทวิทยาเขตชุมพร","1280010371","asset_current","account_kmitl.chart","False"
"a_1280010381","งานก่อสร้างอาคารหอพักน.ศ.","1280010381","asset_current","account_kmitl.chart","False"
"a_1280010382","บัญชีพัก  งานก่อสร้างอาคารหอพักน.ศ.","1280010382","asset_current","account_kmitl.chart","False"
"a_1280010391","ระบบสาธารณูปโภคฯ ชุมพร","1280010391","asset_current","account_kmitl.chart","False"
"a_1280010392","บัญชีพัก ระบบสาธารณูปโภคชุมพร","1280010392","asset_current","account_kmitl.chart","False"
"a_1280010401","จ้างเหมาก่อสร้างอาคารปฎิบัติการวิทยาศาสตร์การประมง-ชุมพร","1280010401","asset_current","account_kmitl.chart","False"
"a_1280010411","จ้างเหมาก่อสร้างก่อสร้างอาคารชุดรวมพักอาศัยระดับ 3-4 ชุมพร","1280010411","asset_current","account_kmitl.chart","False"
"a_1280010421","งานจ้างเหมาปรับปรุงต่อเติมพื้นที่ห้องสมุดครุศาสตร์","1280010421","asset_current","account_kmitl.chart","False"
"a_1280010431","งานจ้างเหมาปรับปรุงระบบกักเก็บนำเพื่อใช้สอยด้านการเกษตร-คณะเกษตร","1280010431","asset_current","account_kmitl.chart","False"
"a_1280010441","งานก่อสร้างโรงเก็บรถแทคเตอร์","1280010441","asset_current","account_kmitl.chart","False"
"a_1280010451","งานจ้างเหมาก่อสร้างอาคารเรียนรวมและปฏิบัติการ-คณะวิทย์","1280010451","asset_current","account_kmitl.chart","False"
"a_1280010461","งานจ้างเหมาก่อสร้างถนนและทางเท้าของวิทยาเขตชุมพร","1280010461","asset_current","account_kmitl.chart","False"
"a_1280010471","งานจ้างเหมาก่อสร้างถนนผิวทางลาดยางหนา 5 ซม.ระยะทาง 4000 ม.ของวิทยาเขตชุมพร","1280010471","asset_current","account_kmitl.chart","False"
"a_1280010481","งานจ้างเหมาก่อสร้างโรงอาหารภาควิชาวิศวไฟฟ้า","1280010481","asset_current","account_kmitl.chart","False"
"a_1280010491","งานจ้างเหมาก่อสร้างโรงเก็บฉาก-สถาปัตย์","1280010491","asset_current","account_kmitl.chart","False"
"a_1280010492","บัญชีพัก-งานจ้างเหมาก่อสร้างโรงเก็บฉาก-สถาปัตย์","1280010492","asset_current","account_kmitl.chart","False"
"a_1280010493","สร้างพระนิรันตราย","1280010493","asset_current","account_kmitl.chart","False"
"a_1280010494","งานจ้างเหมาป.ป.ห้องปฎิบัติการเขียนแบบสถาปัตย์ชั้น 5 ครุ","1280010494","asset_current","account_kmitl.chart","False"
"a_1280010495","งานจ้างเหมาก่อสร้างหอพักนศ.ชุมพร","1280010495","asset_current","account_kmitl.chart","False"
"a_1280010496","งานก่อสร้างอาคารเรียนรวมและห้องประชุมเอนกประสงค์ สนอ.","1280010496","asset_current","account_kmitl.chart","False"
"a_1280010497","งานป.ป.อาคารหอประชุมและอาคารเมมโมเรียลฮอล์","1280010497","asset_current","account_kmitl.chart","False"
"a_1280010498","อาคารเรียนรวมและปฎิบัติการหลังที่3วิศว","1280010498","asset_current","account_kmitl.chart","False"
"a_1280010499","อาคารปฎิบัติการกลางทางด้านวิทยาศาสตร์(นาโน)","1280010499","asset_current","account_kmitl.chart","False"
"a_1280010501","งานสร้างรั้วคสล.เข้าศูนย์กีฬาพระจอมเกล้า 541 เมตร","1280010501","asset_current","account_kmitl.chart","False"
"a_1280010502","อาคารนวตกรรมเฉลิมพระเกียรติและหอพระราชประวัติรัชกาลที่4","1280010502","asset_current","account_kmitl.chart","False"
"a_1280010503","โปรแกรมคอมพิวเตอร์-พัฒนาระบบสารสนเทศสน.ทะเบียน","1280010503","asset_current","account_kmitl.chart","False"
"a_1280010504","งานระบบประกอบอาคารเรียนรวมและปฎิบัติการคณะวิทย์","1280010504","asset_current","account_kmitl.chart","False"
"a_1280010505","สถานีไฟฟ้าย่อย","1280010505","asset_current","account_kmitl.chart","False"
"a_1280010506","ทางเข้าสระว่ายนำ","1280010506","asset_current","account_kmitl.chart","False"
"a_1280010507","ประตูทางเข้าจัดทำป้ายสถาบัน","1280010507","asset_current","account_kmitl.chart","False"
"a_1280010508","ซุ้มทางเข้าสำนักงานอธิการบดี","1280010508","asset_current","account_kmitl.chart","False"
"a_1280010509","อาคารสำนักหอสมุดกลาง","1280010509","asset_current","account_kmitl.chart","False"
"a_1280010510","โรงเก็บวัสดุส่วนอาคารสถานที่","1280010510","asset_current","account_kmitl.chart","False"
"a_1280010511","อาคารศาลพระพรหม","1280010511","asset_current","account_kmitl.chart","False"
"a_1280010512","โครงการ SKY WALK","1280010512","asset_current","account_kmitl.chart","False"
"a_1280010513","โรงสูบนำ","1280010513","asset_current","account_kmitl.chart","False"
"a_1280010514","งานระบบอาคารเรียนรวมและห้องประชุมเอนกประสงค์","1280010514","asset_current","account_kmitl.chart","False"
"a_1280010515","ระบบให้บริการข้อมูลสารสนเทศ-สน.ทะเบียน","1280010515","asset_current","account_kmitl.chart","False"
"a_1280010516","อาคารเรียนรวมและปฎิบัติการเรียนรวม คณะอุตสาหกรรมเกษตร","1280010516","asset_current","account_kmitl.chart","False"
"a_1280010517","ห้องนำโรงถ่ายภาพยนต์","1280010517","asset_current","account_kmitl.chart","False"
"a_1280010518","อาคารเรียนรวมและปฏิบัติการเทคโนโลยีชั้นสูง","1280010518","asset_current","account_kmitl.chart","False"
"a_1280010519","อาคารวิทยาลัยการบริหารจัดการ","1280010519","asset_current","account_kmitl.chart","False"
"a_1280010520","งานระบบเพิ่มเติมอาคารนวัตกรรมเฉลิมพระเกียรติและหอพระราชประวัติ ร.4","1280010520","asset_current","account_kmitl.chart","False"
"a_1280010521","ระบบฐานข้อมูลกลาง","1280010521","asset_current","account_kmitl.chart","False"
"a_1280010522","งานปรับปรุงพื้นที่จอดรถบริเวณอาคารเรียนร่วม และห้องประชุม","1280010522","asset_current","account_kmitl.chart","False"
"a_1280010523","อาคารปฎิบัติการแปรรูปอาหาร","1280010523","asset_current","account_kmitl.chart","False"
"a_1280010524","อาคารเรียนและปฎิบัติการรวมทางด้านวิศว และวิทยาศาสตร์ ชุมพร 2 หลัง","1280010524","asset_current","account_kmitl.chart","False"
"a_1280010525","งานตกแต่งอาคารสำนักหอสมุดกลาง(อาคารใหม่)","1280010525","asset_current","account_kmitl.chart","False"
"a_1280010526","งานเดินระบบไฟฟ้าอาคารปฎิบัติการไฟฟ้า(L)","1280010526","asset_current","account_kmitl.chart","False"
"a_1280010527","อาคารโรงสูบนำดิบ ชุมพร","1280010527","asset_current","account_kmitl.chart","False"
"a_1280010528","โรงยิมเนเซียม ชุมพร","1280010528","asset_current","account_kmitl.chart","False"
"a_1280010529","อาคารที่พักอาศัย 24 ท่าน ชุมพร","1280010529","asset_current","account_kmitl.chart","False"
"a_1280010530","งานพัฒนาระบบทะเบียน","1280010530","asset_current","account_kmitl.chart","False"
"a_1280010531","งานก่อสร้างอาคารที่พักอาศัยบุคลากร ของสถาบัน(เงินบริจาค)","1280010531","asset_current","account_kmitl.chart","False"
"a_1280010532","งานก่อสร้างหออนุสาวรีย์เจ้าคุณทหาร","1280010532","asset_current","account_kmitl.chart","False"
"a_1280010533","เงินรับฝากโครงการวิจัยฯ","1280010533","asset_current","account_kmitl.chart","False"
"a_1280010534","งานก่อสร้างถนน คสล.หนา0.20เมตร ยาว 670 เมตร","1280010534","asset_current","account_kmitl.chart","False"
"a_1280010535","งานระหว่างก่อสร้างอาคารสำนักวิทยาเขตชุมพรเขตอุดมศักดิ์ ","1280010535","asset_current","account_kmitl.chart","False"
"a_1280010536","ครุภัณฑ์ระหว่างทำ","1280010536","asset_current","account_kmitl.chart","False"
"a_1280010537","หอพระสถาบันของวิทยาเขตชุมพร","1280010537","asset_current","account_kmitl.chart","False"
"a_1280010538","หออนุสาวรีย์ท่านเจ้าคุณทหาร","1280010538","asset_current","account_kmitl.chart","False"
"a_1280010539","ถนนคอนกรีตด้านหลังอาคารนวัตกรรมไปยังสำนักบริการคอมฯ","1280010539","asset_current","account_kmitl.chart","False"
