id,budget_type,code,name,parent_id/id,note,active,fund_analytic_ids/id
budget_account_51000,expense,51000,งบบุคลากร,,,true,
budget_account_51100,expense,51100,ค่าใช้จ่ายบุคลากร,budget_account_51000,,true,
budget_account_5101010000,expense,5101010000,เงินเดือนและค่าจ้าง,budget_account_51100,,true,
budget_account_5101010001,expense,5101010001,เงินเดือน,budget_account_5101010000,,true,
budget_account_5101010002,expense,5101010002,ค่าจ้างประจำ,budget_account_5101010000,,true,
budget_account_5101010003,expense,5101010003,ค่าจ้างชั่วคราว,budget_account_5101010000,,true,
budget_account_5101010004,expense,5101010004,เงินประจำตำแหน่งผู้บริหาร,budget_account_5101010000,"สำหรับข้าราชการ/พนักงานเงินงบประมาณที่ไม่สามารถเบิกเงินงบประมาณแผ่นดินได้ และพนักงานเงินรายได้",true,
budget_account_5101010005,expense,5101010005,เงินประจำตำแหน่งวิชาชีพเฉพาะ/ชำนาญการ,budget_account_5101010000,,true,
budget_account_5101010006,expense,5101010006,เงินประจำตำแหน่งทางวิชาการ ผศ./รศ./ศ.,budget_account_5101010000,,true,
budget_account_5101010007,expense,5101010007,เงินประจำตำแหน่งผู้เชี่ยวชาญ,budget_account_5101010000,,true,
budget_account_5101010009,expense,5101010009,ค่าครองชีพลูกจ้างชั่วคราวเงินรายได้,budget_account_5101010000,,true,
budget_account_5101010011,expense,5101010011,เงินตอบแทนพิเศษของข้าราชการผู้ได้รับเงินเดือนถึงขั้นสูงของอันดับ-172-330,budget_account_5101010000,,true,
budget_account_5101010012,expense,5101010012,เงินตอบแทนพิเศษของลูกจ้างประจำผู้ได้รับค่าจ้างถึงขั้นสูงของตำแหน่ง-173-340,budget_account_5101010000,,true,
budget_account_5101010013,expense,5101010013,เงินโบนัส,budget_account_5101010000,,true,
budget_account_5101010015,expense,5101010015,เงินรางวัลสำหรับผู้บริหาร,budget_account_5101010000,,true,
budget_account_5101010016,expense,5101010016,เงินรางวัลสำหรับหน่วยงาน,budget_account_5101010000,,true,
budget_account_5101010017,expense,5101010017,ค่าจ้างลูกจ้างสัญญาจ้าง (พนักงานเงินรายได้),budget_account_5101010000,,true,
budget_account_5101010020,expense,5101010020,เงินประจำตำแหน่งวิชาชีพเฉพาะ 120 (เงินงบประมาณและเงินรายได้),budget_account_5101010000,,true,
budget_account_5101010021,expense,5101010021,ค่าครองชีพชั่วคราวสำหรับลูกจ้างประจำ 181,budget_account_5101010000,,true,
budget_account_5101010022,expense,5101010022,ค่าครองชีพชั่วคราวสำหรับข้าราชการ 180,budget_account_5101010000,,true,
budget_account_5101010023,expense,5101010023,เงินสมนาคุณนายกสภา(ส่วนที่ต้องสมทบเงินงบประมาณแผ่นดิน),budget_account_5101010000,,true,
budget_account_5101010025,expense,5101010025,ค่าครองชีพชั่วคราวพนักงานเงินรายได้,budget_account_5101010000,,true,
budget_account_5101010038,expense,5101010038,ค่าจ้างพนักงานสถาบันประเภทพิเศษ,budget_account_5101010000,,true,
budget_account_5101010039,expense,5101010039,ค่าตอบแทนการใช้ภาษาต่างประเทศ,budget_account_5101010000,,true,
budget_account_5101010040,expense,5101010040,ค่าจ้างพนักงานสถาบันประเภทพื้นฐาน,budget_account_5101010000,,true,
budget_account_5101010099,expense,5101010099,เงินเดือนและค่าจ้างอื่น,budget_account_5101010000,,true,
budget_account_51200,expense,51200,ค่าใช้จ่ายบุคลากรอื่น,budget_account_51000,,true,
budget_account_5101020000,expense,5101020000,ค่าใช้จ่ายบุคลากรอื่น,budget_account_51200,,true,
budget_account_5101020001,expense,5101020001,เงินช่วยพิเศษกรณีเสียชีวิต,budget_account_5101020000,,true,
budget_account_5101020002,expense,5101020002,เงินทำขวัญข้าราชการและลูกจ้าง,budget_account_5101020000,,true,
budget_account_5101020003,expense,5101020003,เงินชดเชยสมาชิก กบข.,budget_account_5101020000,,true,
budget_account_5101020004,expense,5101020004,เงินสมทบ กบข.,budget_account_5101020000,,true,
budget_account_5101020005,expense,5101020005,เงินสมทบกองทุนสำรองเลี้ยงชีพลูกจ้างประจำ (กสจ.),budget_account_5101020000,,true,
budget_account_5101020006,expense,5101020006,เงินสมทบกองทุนประกันสังคม (ส่วนของนายจ้าง สำหรับเจ้าตัวตัดจากเงินเดือน),budget_account_5101020000,,true,
budget_account_5101020045,expense,5101020045,เงินสมทบกองทุนสำรองเลี้ยงชีพพนักงานสถาบันฯ (เงินรายได้),budget_account_5101020000,,true,
budget_account_5101020051,expense,5101020051,ค่าเงินชดเชยของพนักงานสถาบัน (เงินรายได้) กรณีเลิกจ้างตามหลักเกณฑ์,budget_account_5101020000,,true,
budget_account_5101020052,expense,5101020052,ค่าใช้จ่ายสมทบกองทุนเพื่อสนับสนุนการบริหารงานบุคคลจากส่วนงาน,budget_account_5101020000,,true,
budget_account_5101020053,expense,5101020053,ค่าใช้จ่ายเงินชดเชยของพนักงานสถาบัน(งบประมาณ)กรณีเลิกจ้างตามหลักเกณฑ์,budget_account_5101020000,,true,
budget_account_5101020055,expense,5101020055,ค่าใช้จ่ายสมทบเงินกองทุนเงินทดแทน (สปส),budget_account_5101020000,,true,
budget_account_5101030100,expense,5101030100,เงินช่วยเหลือพนักงานและครอบครัวด้านการศึกษา,budget_account_51200,,true,
budget_account_5101030101,expense,5101030101,เงินช่วยการศึกษาบุตร,budget_account_5101030100,,true,
budget_account_5101030102,expense,5101030102,เงินช่วยเหลือบุตร,budget_account_5101030100,,true,
budget_account_5101030103,expense,5101030103,เงินช่วยการศึกษาบุตร - ข้าราชการบำนาญ,budget_account_5101030100,,true,
budget_account_5101030200,expense,5101030200,เงินช่วยเหลือพนักงานและครอบครัวด้านค่ารักษาพยาบาล,budget_account_51200,,true,
budget_account_5101030201,expense,5101030201,ค่ารักษาพยาบาล - ขรก-ลปจ ไข้นอกโรงพยาบาลรัฐ,budget_account_5101030200,,true,
budget_account_5101030202,expense,5101030202,ค่ารักษาพยาบาล - ขรก-ลปจ ไข้ในโรงพยาบาลรัฐ,budget_account_5101030200,,true,
budget_account_5101030203,expense,5101030203,ค่ารักษาพยาบาล-ขรก-ลปจ ไข้ในโรงพยาบาลเอกชน,budget_account_5101030200,,true,
budget_account_5101030245,expense,5101030245,ค่าเงินสวัสดิการพนักงานสถาบันฯ (เงินรายได้),budget_account_5101030200,,true,
budget_account_5101030205,expense,5101030205,ค่ารักษาพยาบาล-บำนาญ-ไข้นอกโรงพยาบาลรัฐ,budget_account_5101030200,,true,
budget_account_5101030206,expense,5101030206,ค่ารักษาพยาบาล-บำนาญ-ไข้ในโรงพยาบาลรัฐ,budget_account_5101030200,,true,
budget_account_5101030207,expense,5101030207,ค่ารักษาพยาบาล-บำนาญ-ไข้นอกโรงพยาบาลเอกชน,budget_account_5101030200,,true,
budget_account_5101030208,expense,5101030208,ค่ารักษาพยาบาล-บำนาญ-ไข้ในโรงพยาบาลเอกชน,budget_account_5101030200,,true,
budget_account_5101030209,expense,5101030209,ค่ารักษาพยาบาล-ขรก-ลปจ ไข้นอกโรงพยาบาลเอกชน,budget_account_5101030200,,true,
budget_account_5101040100,expense,5101040100,ค่าบำเหน็จบำนาญ,budget_account_51200,,true,
budget_account_5101040101,expense,5101040101,บำนาญปกติ,budget_account_5101040100,,true,
budget_account_5101040104,expense,5101040104,เงินบำเหน็จ,budget_account_5101040100,,true,
budget_account_5101040105,expense,5101040105,เงินบำเหน็จรายเดือน,budget_account_5101040100,,true,
budget_account_5101040120,expense,5101040120,เงินบำเหน็จตกทอด,budget_account_5101040100,,true,
budget_account_5101040200,expense,5101040200,บำเหน็จดำรงชีพ,budget_account_51200,,true,
budget_account_5101040201,expense,5101040201,เงินช่วยค่าครองชีพผู้รับบำนาญ-926,budget_account_5101040200,,true,
budget_account_5101040202,expense,5101040202,เงินบำเหน็จดำรงชีพ(15%)-9551,budget_account_5101040200,,true,
budget_account_5101040203,expense,5101040203,เงินช่วยเหลือรายเดือนผู้รับเบี้ยหวัดบำนาญ-925,budget_account_5101040200,,true,
budget_account_5101050100,expense,5101050100,บำเหน็จบำนาญอื่น,budget_account_51200,,true,
budget_account_5101050101,expense,5101050101,ปรับมูลค่าการตั้งสำรองสิทธิประโยชน์พนักงาน,budget_account_5101050100,,true,
budget_account_52000,expense,52000,งบดำเนินงาน,,,true,
budget_account_52301,expense,52301,ค่าตอบแทน,budget_account_52000,,true,
budget_account_5230000000,expense,5230000000,ค่าตอบแทนอื่น,budget_account_52301,,true,
budget_account_5101010010,expense,5101010010,ค่าล่วงเวลา,budget_account_5230000000,,true,
budget_account_5101020008,expense,5101020008,ค่าเช่าบ้านข้าราชการ,budget_account_5230000000,,true,
budget_account_5101020009,expense,5101020009,ค่าตอบแทนนายแพทย์,budget_account_5230000000,,true,
budget_account_5101020010,expense,5101020010,ค่าสอนว่ายน้ำ/ผู้ฝึกสอนชมรมกีฬา,budget_account_5230000000,,true,
budget_account_5101020011,expense,5101020011,ค่าตอบแทนวิทยากร,budget_account_5230000000,,true,
budget_account_5101020012,expense,5101020012,ค่าสอนพิเศษนักศึกษาระดับปริญญาตรี,budget_account_5230000000,,true,
budget_account_5101020013,expense,5101020013,ค่าสอนพิเศษนักศึกษาระดับปริญญาโท-เอก,budget_account_5230000000,,true,
budget_account_5101020014,expense,5101020014,ค่าตรวจและประเมินผลงานทางวิชาการ/ปัญหาพิเศษ,budget_account_5230000000,,true,
budget_account_5101020015,expense,5101020015,ค่าตอบแทนเจ้าหน้าที่ปฏิบัติภาคฤดูร้อน,budget_account_5230000000,,true,
budget_account_5101020016,expense,5101020016,ค่าตรวจกระดาษคำตอบนักศึกษาระดับปริญญาตรี,budget_account_5230000000,,true,
budget_account_5101020017,expense,5101020017,ค่าตรวจกระดาษคำตอบนักศึกษาระดับปริญญาโท-เอก,budget_account_5230000000,,true,
budget_account_5101020018,expense,5101020018,ค่าตรวจและคุมวิทยานิพนธ์/โครงการศึกษากรณีพิเศษ,budget_account_5230000000,,true,
budget_account_5101020019,expense,5101020019,ค่าคุมสอบระดับปริญญาตรี (ค่าใช้จ่ายในการดำเนินการจัดสอบประจำภาค),budget_account_5230000000,,true,
budget_account_5101020020,expense,5101020020,ค่าคุมสอบระดับปริญญาโท-เอก (ค่าใช้จ่ายในการดำเนินการจัดสอบประจำภาค),budget_account_5230000000,,true,
budget_account_5101020021,expense,5101020021,ค่าสอบสัมมนาระดับปริญญาโท-เอก (ค่าใช้จ่ายในการดำเนินการจัดสอบประจำภาค),budget_account_5230000000,,true,
budget_account_5101020022,expense,5101020022,ค่าตอบแทนผู้ช่วยคณาจารย์บัณฑิตศึกษา,budget_account_5230000000,,true,
budget_account_5101020023,expense,5101020023,ค่าพิจารณาหัวข้อและเค้าโครงวิทยานิพนธ์/สาระนิพนธ์/ปัญหาพิเศษ,budget_account_5230000000,,true,
budget_account_5101020024,expense,5101020024,ค่าเขียนตำรา,budget_account_5230000000,,true,
budget_account_5101020025,expense,5101020025,ค่าตอบแทนการเสนอบทความทางวิชาการ (ค่าตอบแทนบุคลากรภายในเสนอบทความฯ),budget_account_5230000000,,true,
budget_account_5101020026,expense,5101020026,ค่าตอบแทนอาจารย์ที่ปรึกษา,budget_account_5230000000,,true,
budget_account_5101020027,expense,5101020027,ค่าตอบแทนอาจารย์ที่ปรึกษาชมรม,budget_account_5230000000,,true,
budget_account_5101020028,expense,5101020028,ค่าตรวจบทความของนักศึกษาระดับปริญญาตรี,budget_account_5230000000,,true,
budget_account_5101020029,expense,5101020029,ค่าตรวจบทความของนักศึกษาระดับปริญญาโท-เอก,budget_account_5230000000,,true,
budget_account_5101020030,expense,5101020030,ค่ากรรมการตรวจการจ้าง ควบคุมงานและค่าออกแบบ (บุคคลภายใน),budget_account_5230000000,,true,
budget_account_5101020031,expense,5101020031,ค่าเงินรางวัลกรรมการสอบ,budget_account_5230000000,,true,
budget_account_5101020032,expense,5101020032,ค่าตอบแทนอื่นๆ,budget_account_5230000000,,true,
budget_account_5101020033,expense,5101020033,ค่าใช้จ่ายบุคลากรอื่น (รวมการจ้างพยาบาลภายนอก),budget_account_5230000000,,true,
budget_account_5101020037,expense,5101020037,ค่าตอบแทนนักศึกษาช่วยปฏิบัติงาน,budget_account_5230000000,,true,
budget_account_5101020044,expense,5101020044,ค่าตอบแทนอาจารย์พี่เลี้ยง/บุคลากรพี่เลี้ยง (ให้คำปรึกษาหรือแนะนำการทำงานวิจัยฯลฯ),budget_account_5230000000,,true,
budget_account_5101020046,expense,5101020046,ค่าตอบแทนผู้รับผิดชอบด้านพลังงาน,budget_account_5230000000,,true,
budget_account_5101020104,expense,5101020104,ค่าตอบแทนผู้ทรงคุณวุฒิอ่านบทความวิชาการ (เชิญผู้ทรงคุณวุฒิทั้งภายในและภายนอกอ่านบทความฯ),budget_account_5230000000,,true,
budget_account_5101020106,expense,5101020106,เงินรางวัลให้กับบุคลากรที่ทำชื่อเสียงให้สถาบัน,budget_account_5230000000,,true,
budget_account_5101020114,expense,5101020114,ค่าตอบแทนอาจารย์ผู้ดำเนินการหลักสูตรตามกรอบมาตรฐานอุดมศึกษา,budget_account_5230000000,,true,
budget_account_5101020115,expense,5101020115,ค่าใช้จ่ายเงินสนับสนุนการผลิตตำราและหนังสือที่เผยแพร่แล้ว,budget_account_5230000000,,true,
budget_account_5104030201,expense,5104030201,ค่าเบี้ยประชุม,budget_account_5230000000,,true,
budget_account_5101020117,expense,5101020117,ค่าสมนาคุณผู้ป่วยจำลอง,budget_account_5230000000,,true,
budget_account_5101020118,expense,5101020118,ค่าสมนาคุณกรรมการคุมสอบ,budget_account_5230000000,,true,
budget_account_5101020119,expense,5101020119,ค่าใช้จ่ายเงินสนับสนุนการเรียนกายวิภาคศาสตร์,budget_account_5230000000,,true,
budget_account_5101020120,expense,5101020120,ค่าตอบแทนคณะกรรมการจัดทำวารสารวิชาการ,budget_account_5230000000,,true,
budget_account_5101020121,expense,5101020121,ค่าตอบแทนที่ปรึกษา,budget_account_5230000000,,true,
budget_account_5101020122,expense,5101020122,ค่าป่วยการพยาน,budget_account_5230000000,,true,
budget_account_5101020123,expense,5101020123,ค่าตอบแทนกรรมการสอบประมวลความรู้,budget_account_5230000000,,true,
budget_account_5101020124,expense,5101020124,ค่าตอบแทนกรรมการสอบวัดคุณสมบัติ,budget_account_5230000000,,true,
budget_account_5101020125,expense,5101020125,ค่าตอบแทนกรรมการสอบและคุมการค้นคว้าอิสระ,budget_account_5230000000,,true,
budget_account_5101020126,expense,5101020126,ค่าตอบแทนคณะกรรมการสำหรับประเมินคุณภาพผลงานวิทยานิพนธ์,budget_account_5230000000,,true,
budget_account_5101020127,expense,5101020127,ค่าตอบแทนสำหรับโครงการ K-Engineering WIL,budget_account_5230000000,,true,
budget_account_52400,expense,52400,ค่าใช้สอย,budget_account_52000,,true,
budget_account_5104010200,expense,5104010200,ค่าใช้สอยอื่น,budget_account_52400,,true,
budget_account_5104010201,expense,5104010201,ค่าธรรมเนียม,budget_account_5104010200,"ภาษีรถยนต์ ตรวจสภาพประจำปี บัตร ATM-ID นศ. หนังสือเดินทาง ทางด่วน ฯลฯ",true,
budget_account_5104010202,expense,5104010202,ค่ารับรองและพิธีการ,budget_account_5104010200,,true,
budget_account_5104010203,expense,5104010203,ค่าจ้างเหมาบริการ,budget_account_5104010200,,true,
budget_account_5104010204,expense,5104010204,ค่าซ่อมแซมและบำรุงรักษาครุภัณฑ์,budget_account_5104010200,,true,
budget_account_5104010205,expense,5104010205,ค่าซ่อมแซมและบำรุงรักษายานพาหนะ,budget_account_5104010200,,true,
budget_account_5104010206,expense,5104010206,ค่าซ่อมแซมและบำรุงรักษาสิ่งก่อสร้าง,budget_account_5104010200,,true,
budget_account_5104010207,expense,5104010207,ค่าสมาชิกและแข่งขัน,budget_account_5104010200,,true,
budget_account_5104010208,expense,5104010208,ค่าเช่าทรัพย์สิน,budget_account_5104010200,,true,
budget_account_5104010209,expense,5104010209,ค่าที่พัก อ.พิเศษ / ผู้เชี่ยวชาญต่างประเทศ,budget_account_5104010200,,true,
budget_account_5104010210,expense,5104010210,ค่าเดินทาง อ.พิเศษ/กรรมการตรวจวิทยานิพนธ์,budget_account_5104010200,,true,
budget_account_5104010211,expense,5104010211,ค่าใช้จ่ายในการจัดประชุมที่สถาบันเป็นผู้จัด (ยกเว้นไม่รวมค่าเบี้ยประชุมกรรมการ),budget_account_5104010200,,true,
budget_account_5104010212,expense,5104010212,ค่าธรรมเนียมธนาคาร,budget_account_5104010200,,true,
budget_account_5104010214,expense,5104010214,ค่าใช้จ่ายในการจัดอบรมของหน่วยงาน (หน่วยงานเป็นเจ้าภาพโดยร่วมประชุมวิชาการ ฝึกอบรม),budget_account_5104010200,,true,
budget_account_5104010215,expense,5104010215,ค่าคัดสำเนา/รับรองสำเนา,budget_account_5104010200,,true,
budget_account_5104010216,expense,5104010216,ค่าธรรมเนียมในการตรวจสอบบัญชี,budget_account_5104010200,,true,
budget_account_5104010218,expense,5104010218,ค่าใช้จ่ายในการศึกษาดูงานในหลักสูตรบัณฑิตศึกษา,budget_account_5104010200,,true,
budget_account_5104010285,expense,5104010285,ค่าใช้จ่ายในการตีพิมพ์บทความในวารสารวิชาการระดับนานาชาติ (Page Charge),budget_account_5104010200,,true,
budget_account_5104010291,expense,5104010291,ค่าลิขสิทธิ์ ซอฟแวร์ (หมายถึงการเช่า license ที่มีระยะเวลา 1 ปี),budget_account_5104010200,,true,
budget_account_5104010298,expense,5104010298,ค่าเช่าพื้นที่,budget_account_5104010200,,true,
budget_account_5104010299,expense,5104010299,ค่าใช้สอยอื่น,budget_account_5104010200,,true,
budget_account_5104030202,expense,5104030202,ค่าใช้จ่ายที่ปรึกษา ค่าผู้เชี่ยวชาญ ค่าที่ปรึกษากฎหมาย,budget_account_5104010200,,true,
budget_account_5104030203,expense,5104030203,ค่าเบี้ยประกันภัย,budget_account_5104010200,"เกี่ยวกับอาคาร รถยนต์ ผู้ที่เดินทางไปต่างประเทศ ฯลฯ",true,
budget_account_5104010219,expense,5104010219,ค่าชาร์จพลังงานไฟฟ้า,budget_account_5104010200,,true,
budget_account_5104010220,expense,5104010220,ค่าของที่ระลึก,budget_account_5104010200,,true,
budget_account_5102010000,expense,5102010000,ค่าใช้จ่ายด้านการฝึกอบรมภายในประเทศ,budget_account_52400,,true,
budget_account_5102010001,expense,5102010001,ค่าหลักสูตร,budget_account_5102010000,,true,
budget_account_5102010002,expense,5102010002,ค่าเดินทาง,budget_account_5102010000,,true,
budget_account_5102010003,expense,5102010003,ค่าเบี้ยเลี้ยง,budget_account_5102010000,,true,
budget_account_5102010004,expense,5102010004,ค่าที่พัก,budget_account_5102010000,,true,
budget_account_5102010099,expense,5102010099,ค่าใช้จ่ายอื่น ๆ,budget_account_5102010000,,true,
budget_account_5102020000,expense,5102020000,ค่าใช้จ่ายด้านการฝึกอบรมต่างประเทศ,budget_account_52400,,true,
budget_account_5102020001,expense,5102020001,ค่าหลักสูตร,budget_account_5102020000,,true,
budget_account_5102020002,expense,5102020002,ค่าเดินทาง,budget_account_5102020000,,true,
budget_account_5102020003,expense,5102020003,ค่าเบี้ยเลี้ยง,budget_account_5102020000,,true,
budget_account_5102020004,expense,5102020004,ค่าที่พัก,budget_account_5102020000,,true,
budget_account_5102020099,expense,5102020099,ค่าใช้จ่ายอื่น ๆ,budget_account_5102020000,,true,
budget_account_5103010000,expense,5103010000,ค่าใช้จ่ายเดินทางเพื่องานราชการในประเทศ,budget_account_52400,,true,
budget_account_5103010001,expense,5103010001,ค่าเดินทาง,budget_account_5103010000,,true,
budget_account_5103010002,expense,5103010002,ค่าเบี้ยเลี้ยง,budget_account_5103010000,,true,
budget_account_5103010003,expense,5103010003,ค่าที่พัก,budget_account_5103010000,,true,
budget_account_5103010099,expense,5103010099,ค่าใช้จ่ายอื่น ๆ,budget_account_5103010000,,true,
budget_account_5103020000,expense,5103020000,ค่าใช้จ่ายเดินทางเพื่องานราชการต่างประเทศ,budget_account_52400,,true,
budget_account_5103020001,expense,5103020001,ค่าเดินทาง,budget_account_5103020000,,true,
budget_account_5103020002,expense,5103020002,ค่าเบี้ยเลี้ยง,budget_account_5103020000,,true,
budget_account_5103020003,expense,5103020003,ค่าที่พัก,budget_account_5103020000,,true,
budget_account_5103020099,expense,5103020099,ค่าใช้จ่ายอื่น ๆ,budget_account_5103020000,,true,
budget_account_5104030100,expense,5104030100,ค่าประชาสัมพันธ์และค่าพิมพ์,budget_account_52400,,true,
budget_account_5104030101,expense,5104030101,ค่าประชาสัมพันธ์,budget_account_5104030100,,true,
budget_account_5104030102,expense,5104030102,ค่าจัดพิมพ์,budget_account_5104030100,,true,
budget_account_52500,expense,52500,ค่าวัสดุ,budget_account_52000,,true,
budget_account_5104010000,expense,5104010000,ค่าวัสดุใช้ไป,budget_account_52500,,true,
budget_account_5104010101,expense,5104010101,ค่าวัสดุสำนักงานใช้ไป,budget_account_5104010000,,true,
budget_account_5104010102,expense,5104010102,ค่าวัสดุโฆษณาและเผยแพร่ใช้ไป,budget_account_5104010000,,true,
budget_account_5104010103,expense,5104010103,ค่าวัสดุการศึกษาใช้ไป,budget_account_5104010000,,true,
budget_account_5104010104,expense,5104010104,ค่าวัสดุน้ำมันเชื้อเพลิงและหล่อลื่น,budget_account_5104010000,,true,
budget_account_5104010105,expense,5104010105,ค่าวัสดุงานบ้านงานครัวใช้ไป,budget_account_5104010000,,true,
budget_account_5104010106,expense,5104010106,ค่าวัสดุก่อสร้างและประปา,budget_account_5104010000,,true,
budget_account_5104010107,expense,5104010107,ค่าวัสดุเวชภัณฑ์และการแพทย์,budget_account_5104010000,,true,
budget_account_5104010108,expense,5104010108,ค่าวัสดุกีฬาและชมรมต่างๆ,budget_account_5104010000,,true,
budget_account_5104010109,expense,5104010109,ค่าวัสดุคอมพิวเตอร์และอิเล็กทรอนิกส์ใช้ไปและอิเล็กทรอนิกส์,budget_account_5104010000,,true,
budget_account_5104010110,expense,5104010110,ค่าวัสดุหนังสือ วารสารและตำรา,budget_account_5104010000,,true,
budget_account_5104010111,expense,5104010111,ค่าวัสดุไฟฟ้า และวิทยุ,budget_account_5104010000,,true,
budget_account_5104010112,expense,5104010112,ค่าวัสดุการเกษตร,budget_account_5104010000,,true,
budget_account_5104010113,expense,5104010113,ค่าวัสดุยานพาหนะ,budget_account_5104010000,,true,
budget_account_5104010114,expense,5104010114,ค่าวัสดุแต่งกาย,budget_account_5104010000,,true,
budget_account_5104010115,expense,5104010115,ค่าวัสดุวิทยาศาสตร์,budget_account_5104010000,,true,
budget_account_5104010116,expense,5104010116,ค่าวัสดุในโครงการ,budget_account_5104010000,,true,
budget_account_5104010198,expense,5104010198,ค่าวัสดุคงทนถาวร,budget_account_5104010000,,true,
budget_account_5104010199,expense,5104010199,ค่าวัสดุอื่น,budget_account_5104010000,,true,
budget_account_52600,expense,52600,ค่าสาธารณูปโภค,budget_account_52000,,true,
budget_account_5104020000,expense,5104020000,ค่าสาธารณูปโภคอื่น,budget_account_52600,,true,
budget_account_5104020001,expense,5104020001,ค่าไฟฟ้าสำหรับใช้งาน,budget_account_5104020000,,true,
budget_account_5104020003,expense,5104020003,ค่าน้ำประปาสำหรับใช้งาน,budget_account_5104020000,,true,
budget_account_5104020005,expense,5104020005,ค่าโทรศัพท์สำหรับใช้งาน,budget_account_5104020000,,true,
budget_account_5104020006,expense,5104020006,ค่าใช้จ่ายค่าบริการ Internet,budget_account_5104020000,,true,
budget_account_5104020008,expense,5104020008,ค่าไปรษณีย์โทรเลข,budget_account_5104020000,,true,
budget_account_5104020099,expense,5104020099,ค่าสาธารณูปโภคอื่น ๆ,budget_account_5104020000,,true,
budget_account_53000,expense,53000,งบลงทุน,,,true,
budget_account_53100,expense,53100,ค่าใช้จ่ายงบลงทุน,budget_account_53000,,true,
budget_account_5411000000,expense,5411000000,อาคารและสิ่งก่อสร้าง,budget_account_53100,,true,
budget_account_5411000001,expense,5411000001,ค่าสิ่งก่อสร้าง (อาคารเพื่อการพักอาศัย),budget_account_5411000000,,true,
budget_account_5411000002,expense,5411000002,ค่าสิ่งก่อสร้าง (อาคารเพื่อประโยชน์อื่น),budget_account_5411000000,,true,
budget_account_5411000003,expense,5411000003,ค่าสิ่งก่อสร้าง (อาคารสำนักงาน),budget_account_5411000000,,true,
budget_account_5411000004,expense,5411000004,สิ่งก่อสร้าง (งานปรับปรุง/ที่ดิน/อาคารเรียน),budget_account_5411000000,,true,
budget_account_5411000005,expense,5411000005,ค่าสิ่งก่อสร้าง (รายการปรับปรุงที่ไม่เพิ่มมูลค่าสิ่งก่อสร้างและตัดเป็นค่าใช้จ่าย),budget_account_5411000000,,true,
budget_account_5411000009,expense,5411000009,ค่าสิ่งก่อสร้าง เงินโครงการ love 4,budget_account_5411000000,,true,
budget_account_5104030207,expense,5104030207,ค่าใช้จ่ายในการปรับปรุงแปลง,budget_account_5411000000,,true,
budget_account_5104030208,expense,5104030208,ค่าเงินชดเชยค่างานสิ่งก่อสร้าง (ค่า K),budget_account_5411000000,,true,
budget_account_5104030209,expense,5104030209,ค่าใช้จ่ายที่ปรึกษาของงบลงทุน,budget_account_5411000000,,true,
budget_account_5412000000,expense,5412000000,ครุภัณฑ์,budget_account_53100,,true,
budget_account_5412000001,expense,5412000001,ค่าครุภัณฑ์สำรวจ,budget_account_5412000000,,true,
budget_account_5412000002,expense,5412000002,ค่าครุภัณฑ์สำนักงาน,budget_account_5412000000,,true,
budget_account_5412000003,expense,5412000003,ค่าครุภัณฑ์คอมพิวเตอร์,budget_account_5412000000,,true,
budget_account_5412000004,expense,5412000004,ค่าครุภัณฑ์การศึกษา,budget_account_5412000000,,true,
budget_account_5412000005,expense,5412000005,ค่าครุภัณฑ์งานบ้านงานครัว,budget_account_5412000000,,true,
budget_account_5412000006,expense,5412000006,ค่าครุภัณฑ์กีฬา,budget_account_5412000000,,true,
budget_account_5412000007,expense,5412000007,ค่าครุภัณฑ์ดนตรี,budget_account_5412000000,,true,
budget_account_5412000008,expense,5412000008,ค่าครุภัณฑ์สนาม,budget_account_5412000000,,true,
budget_account_5412000009,expense,5412000009,ค่าครุภัณฑ์ประเภทอื่น,budget_account_5412000000,,true,
budget_account_5412000010,expense,5412000010,ค่าครุภัณฑ์ประจำอาคาร,budget_account_5412000000,,true,
budget_account_5412000011,expense,5412000011,ค่าครุภัณฑ์พาหนะและขนส่ง,budget_account_5412000000,,true,
budget_account_5412000012,expense,5412000012,ค่าครุภัณฑ์ไฟฟ้าและวิทยุ,budget_account_5412000000,,true,
budget_account_5412000013,expense,5412000013,ค่าครุภัณฑ์โฆษณาและเผยแพร่,budget_account_5412000000,,true,
budget_account_5412000014,expense,5412000014,ค่าครุภัณฑ์การเกษตร,budget_account_5412000000,,true,
budget_account_5412000015,expense,5412000015,ค่าครุภัณฑ์โรงงาน,budget_account_5412000000,,true,
budget_account_5412000016,expense,5412000016,ค่าครุภัณฑ์ก่อสร้าง,budget_account_5412000000,,true,
budget_account_5412000017,expense,5412000017,ค่าครุภัณฑ์วิทยาศาสตร์และการแพทย์,budget_account_5412000000,,true,
